,USDLTL,USDPHP,USDHKD,USDCHF,USDBGN,USDHRK,USDCNY,USDJPY,USDPLN,USDNZD,USDLVL,USDZAR,USDAUD,USDIDR,USDSEK,USDINR,USDTHB,USDMXN,USDEUR,USDCAD,USDHUF,USDCZK,USDBRL,USDRON,USDILS,USDKRW,USDTRY,USDGBP,USDDKK,USDSGD,USDNOK,USDRUB,USDMYR,time,USDUSD,USDEEK
2380,2.5069,43.688,7.7921,0.9324,1.42,5.3676,6.5745,82.219,2.9341,1.3561,0.51311,6.945,0.99964,8780.9,6.3988,45.24,30.46,12.007,0.72606,0.97931,198.07,17.669,1.6638,3.0409,3.5824,1127.2,1.5872,0.62528,5.4151,1.2735,5.6672,28.739,3.0415,2011-03-11 00:00:00+00:00,1.0,
2381,2.5069,43.688,7.7921,0.9324,1.42,5.3676,6.5745,82.219,2.9341,1.3561,0.51311,6.945,0.99964,8780.9,6.3988,45.24,30.46,12.007,0.72606,0.97931,198.07,17.669,1.6638,3.0409,3.5824,1127.2,1.5872,0.62528,5.4151,1.2735,5.6672,28.739,3.0415,2011-03-12 00:00:00+00:00,1.0,
2382,2.5069,43.688,7.7921,0.9324,1.42,5.3676,6.5745,82.219,2.9341,1.3561,0.51311,6.945,0.99964,8780.9,6.3988,45.24,30.46,12.007,0.72606,0.97931,198.07,17.669,1.6638,3.0409,3.5824,1127.2,1.5872,0.62528,5.4151,1.2735,5.6672,28.739,3.0415,2011-03-13 00:00:00+00:00,1.0,
2383,2.4755,43.538,7.7925,0.9278,1.4022,5.2972,6.5675,81.847,2.8904,1.3563,0.5066,6.9074,0.99269,8762.5,6.3382,45.06,30.33,11.928,0.71695,0.97484,195.76,17.444,1.664,2.9996,3.552,1125.9,1.579,0.62081,5.3473,1.2684,5.613,28.562,3.0355,2011-03-14 00:00:00+00:00,1.0,
2384,2.4656,43.9,7.8013,0.90153,1.3966,5.2673,6.575,78.849,2.9127,1.3847,0.50486,7.0851,1.0151,8782.5,6.42,45.151,30.28,12.099,0.71408,0.986,195.47,17.421,1.6686,2.9849,3.5588,1133.0,1.584,0.61943,5.326,1.2798,5.6402,28.628,3.0565,2011-03-17 00:00:00+00:00,1.0,
2385,2.4436,43.639,7.8011,0.9029,1.3841,5.2229,6.5692,81.161,2.8725,1.3754,0.50035,7.0208,1.0078,8771.4,6.3033,45.036,30.29,12.042,0.70771,0.9833,193.45,17.26,1.6691,2.9515,3.5435,1127.4,1.5784,0.6184,5.2773,1.2747,5.5789,28.476,3.0453,2011-03-18 00:00:00+00:00,1.0,
2386,2.4436,43.639,7.8011,0.9029,1.3841,5.2229,6.5692,81.161,2.8725,1.3754,0.50035,7.0208,1.0078,8771.4,6.3033,45.036,30.29,12.042,0.70771,0.9833,193.45,17.26,1.6691,2.9515,3.5435,1127.4,1.5784,0.6184,5.2773,1.2747,5.5789,28.476,3.0453,2011-03-20 00:00:00+00:00,1.0,
2387,2.4439,43.419,7.7945,0.90721,1.3843,5.2283,6.5568,80.931,2.8452,1.3373,0.50212,6.9027,0.98301,8702.6,6.3318,44.75,30.25,11.975,0.70781,0.97792,189.54,17.383,1.6571,2.9035,3.5595,1119.5,1.5522,0.6187,5.2783,1.262,5.5797,28.347,3.024,2011-03-24 00:00:00+00:00,1.0,
2388,2.4462,43.276,7.7945,0.91498,1.3856,5.2368,6.56,81.169,2.8406,1.3283,0.5023,6.8761,0.97818,8716.3,6.3707,44.675,30.26,11.951,0.70847,0.97612,188.69,17.378,1.6588,2.892,3.5522,1112.2,1.5554,0.62189,5.2837,1.2604,5.5855,28.315,3.022,2011-03-27 00:00:00+00:00,1.0,
2389,2.4417,43.383,7.7802,0.92348,1.3831,5.2159,6.5478,83.841,2.8568,1.3095,0.50152,6.7565,0.96521,8700.9,6.3208,44.537,30.28,11.878,0.70716,0.96782,188.29,17.334,1.6278,2.9291,3.4764,1092.1,1.5392,0.62336,5.2729,1.2617,5.5198,28.393,3.0255,2011-04-03 00:00:00+00:00,1.0,
2390,2.4374,43.385,7.7764,0.92411,1.3806,5.2033,6.5406,84.286,2.8335,1.2997,0.50035,6.7214,0.96922,8655.9,6.3458,44.418,30.21,11.87,0.70592,0.96541,186.67,17.255,1.612,2.906,3.4678,1088.9,1.5333,0.61616,5.2642,1.261,5.4998,28.353,3.026,2011-04-05 00:00:00+00:00,1.0,
2391,2.4145,43.106,7.7776,0.91587,1.3677,5.1552,6.544,85.189,2.7873,1.2906,0.4958,6.687,0.96266,8651.7,6.3024,44.17,30.15,11.79,0.6993,0.95902,184.08,17.081,1.6042,2.8675,3.461,1085.7,1.5218,0.61364,5.2146,1.2602,5.4441,28.203,3.025,2011-04-06 00:00:00+00:00,1.0,
2392,2.4174,43.08,7.7722,0.91843,1.3693,5.1614,6.5422,85.206,2.7834,1.2844,0.4966,6.6894,0.95316,8672.5,6.3331,44.205,30.08,11.793,0.70013,0.95883,185.03,17.108,1.5992,2.8793,3.4549,1090.4,1.5137,0.61325,5.221,1.2604,5.4733,28.274,3.029,2011-04-07 00:00:00+00:00,1.0,
2393,2.3976,42.989,7.7696,0.91403,1.3581,5.1146,6.5353,85.272,2.747,1.2809,0.49233,6.6531,0.95042,8648.0,6.2423,44.075,30.05,11.734,0.6944,0.95417,183.38,16.964,1.5707,2.8552,3.4361,1082.7,1.5031,0.61173,5.1783,1.2572,5.4177,28.065,3.0165,2011-04-08 00:00:00+00:00,1.0,
2394,2.3976,42.989,7.7696,0.91403,1.3581,5.1146,6.5353,85.272,2.747,1.2809,0.49233,6.6531,0.95042,8648.0,6.2423,44.075,30.05,11.734,0.6944,0.95417,183.38,16.964,1.5707,2.8552,3.4361,1082.7,1.5031,0.61173,5.1783,1.2572,5.4177,28.065,3.0165,2011-04-10 00:00:00+00:00,1.0,
2395,2.3921,43.15,7.7705,0.90959,1.355,5.1036,6.5383,84.703,2.7556,1.278,0.49127,6.6584,0.94915,8653.2,6.2439,44.389,30.09,11.753,0.69281,0.95691,183.77,16.929,1.5734,2.8474,3.4419,1087.3,1.5141,0.61217,5.1666,1.2566,5.4126,28.057,3.02,2011-04-11 00:00:00+00:00,1.0,
2396,2.3862,43.14,7.7733,0.89959,1.3516,5.0912,6.5403,84.223,2.7459,1.2722,0.49019,6.6995,0.95252,8652.4,6.2766,44.389,30.14,11.77,0.69109,0.95812,184.07,16.896,1.5798,2.8438,3.4444,1092.1,1.5161,0.61399,5.1544,1.2567,5.4437,28.101,3.0265,2011-04-12 00:00:00+00:00,1.0,
2397,2.3895,43.248,7.7744,0.89253,1.3535,5.0903,6.5321,83.301,2.7313,1.2562,0.4908,6.8789,0.95017,8664.4,6.2048,44.333,30.13,11.733,0.69204,0.96429,184.9,16.756,1.5777,2.8345,3.4198,1088.9,1.5178,0.61163,5.1613,1.2443,5.4035,28.131,3.0233,2011-04-16 00:00:00+00:00,1.0,
2398,2.4188,43.263,7.7779,0.89814,1.3701,5.1554,6.5288,82.837,2.7799,1.2701,0.49681,6.8685,0.95096,8674.6,6.2593,44.45,30.1,11.71,0.70053,0.96469,187.28,16.944,1.5854,2.8651,3.4364,1092.1,1.5263,0.61471,5.2247,1.2488,5.4557,28.298,3.0235,2011-04-18 00:00:00+00:00,1.0,
2399,2.3788,43.183,7.774,0.89177,1.3474,5.0691,6.5254,82.763,2.7367,1.2543,0.48867,6.7874,0.93772,8649.7,6.1323,44.33,29.95,11.629,0.68894,0.95129,181.92,16.654,1.5639,2.8159,3.4133,1079.8,1.5195,0.61089,5.1379,1.2393,5.3665,28.135,3.013,2011-04-20 00:00:00+00:00,1.0,
2400,2.3675,43.138,7.7695,0.88117,1.3411,5.0458,6.494,81.953,2.708,1.2479,0.48635,6.746,0.92992,8628.6,6.0947,44.368,29.91,11.613,0.68568,0.94803,180.88,16.58,1.5649,2.8022,3.404,1082.2,1.5155,0.60429,5.1133,1.2355,5.3375,27.935,3.0075,2011-04-22 00:00:00+00:00,1.0,
2401,2.3675,43.138,7.7695,0.88117,1.3411,5.0458,6.494,81.953,2.708,1.2479,0.48635,6.746,0.92992,8628.6,6.0947,44.368,29.91,11.613,0.68568,0.94803,180.88,16.58,1.5649,2.8022,3.404,1082.2,1.5155,0.60429,5.1133,1.2355,5.3375,27.935,3.0075,2011-04-23 00:00:00+00:00,1.0,
2402,2.4607,43.473,7.7986,0.9199,1.3938,5.2651,6.5628,81.663,2.8511,1.3332,0.50527,6.8873,0.97477,8717.2,6.3946,44.84,30.31,11.993,0.71266,0.97869,190.49,17.491,1.6592,2.9297,3.5438,1114.0,1.5585,0.62589,5.3146,1.2629,5.6118,28.394,3.0275,2011-03-28 00:00:00+00:00,1.0,
2403,2.4547,43.523,7.7961,0.92116,1.3904,5.2521,6.5605,82.184,2.8405,1.3317,0.50419,6.8732,0.97817,8713.9,6.3877,44.782,30.33,11.972,0.71093,0.97661,190.37,17.426,1.6615,2.9308,3.5197,1112.8,1.5628,0.62665,5.3017,1.2628,5.6192,28.413,3.0285,2011-03-29 00:00:00+00:00,1.0,
2404,2.4505,43.378,7.7857,0.92214,1.3881,5.236,6.5565,83.045,2.8304,1.3161,0.50341,6.8321,0.97005,8736.0,6.3297,44.752,30.319,11.918,0.70972,0.97048,189.57,17.408,1.6414,2.9123,3.5094,1100.8,1.5557,0.62378,5.2926,1.262,5.5837,28.564,3.0255,2011-03-30 00:00:00+00:00,1.0,
2405,2.4304,43.33,7.7821,0.91539,1.3766,5.1931,6.5486,82.783,2.823,1.3091,0.4994,6.7929,0.96685,8704.9,6.2877,44.587,30.25,11.915,0.70388,0.9703,187.03,17.275,1.623,2.9015,3.4799,1094.2,1.5448,0.62202,5.2486,1.2601,5.5135,28.356,3.0255,2011-03-31 00:00:00+00:00,1.0,
2406,2.4417,43.383,7.7802,0.92348,1.3831,5.2159,6.5478,83.841,2.8568,1.3095,0.50152,6.7565,0.96521,8700.9,6.3208,44.537,30.28,11.878,0.70716,0.96782,188.29,17.334,1.6278,2.9291,3.4764,1092.1,1.5392,0.62336,5.2729,1.2617,5.5198,28.393,3.0255,2011-04-01 00:00:00+00:00,1.0,
2407,2.4417,43.383,7.7802,0.92348,1.3831,5.2159,6.5478,83.841,2.8568,1.3095,0.50152,6.7565,0.96521,8700.9,6.3208,44.537,30.28,11.878,0.70716,0.96782,188.29,17.334,1.6278,2.9291,3.4764,1092.1,1.5392,0.62336,5.2729,1.2617,5.5198,28.393,3.0255,2011-04-02 00:00:00+00:00,1.0,
2408,2.4247,43.345,7.7767,0.92205,1.3735,5.1772,6.5375,83.961,2.8318,1.3008,0.49803,6.703,0.96362,8667.8,6.3118,44.588,30.22,11.833,0.70225,0.96341,186.38,17.181,1.6148,2.9008,3.4641,1088.3,1.5343,0.61864,5.2364,1.2602,5.4919,28.261,3.0255,2011-04-04 00:00:00+00:00,1.0,
2409,2.3976,42.989,7.7696,0.91403,1.3581,5.1146,6.5353,85.272,2.747,1.2809,0.49233,6.6531,0.95042,8648.0,6.2423,44.075,30.05,11.734,0.6944,0.95417,183.38,16.964,1.5707,2.8552,3.4361,1082.7,1.5031,0.61173,5.1783,1.2572,5.4177,28.065,3.0165,2011-04-09 00:00:00+00:00,1.0,
2410,2.3824,43.231,7.7755,0.89664,1.3495,5.0832,6.5333,84.068,2.7312,1.2668,0.48927,6.7604,0.95315,8656.6,6.2306,44.505,30.15,11.8,0.68999,0.96171,183.65,16.829,1.5869,2.8365,3.4073,1086.0,1.5125,0.61395,5.1462,1.2556,5.4247,28.145,3.023,2011-04-13 00:00:00+00:00,1.0,
2411,2.3976,43.337,7.7772,0.89431,1.3581,5.1127,6.5325,83.223,2.7447,1.2664,0.49247,6.8599,0.9525,8689.0,6.2699,44.645,30.179,11.8,0.6944,0.96563,185.74,16.852,1.5911,2.8497,3.428,1089.7,1.524,0.6128,5.1792,1.2499,5.4566,28.284,3.026,2011-04-14 00:00:00+00:00,1.0,
2412,2.3895,43.248,7.7744,0.89253,1.3535,5.0903,6.5321,83.301,2.7313,1.2562,0.4908,6.8789,0.95017,8664.4,6.2048,44.333,30.13,11.733,0.69204,0.96429,184.9,16.756,1.5777,2.8345,3.4198,1088.9,1.5178,0.61163,5.1613,1.2443,5.4035,28.131,3.0233,2011-04-15 00:00:00+00:00,1.0,
2413,2.3895,43.248,7.7744,0.89253,1.3535,5.0903,6.5321,83.301,2.7313,1.2562,0.4908,6.8789,0.95017,8664.4,6.2048,44.333,30.13,11.733,0.69204,0.96429,184.9,16.756,1.5777,2.8345,3.4198,1088.9,1.5178,0.61163,5.1613,1.2443,5.4035,28.131,3.0233,2011-04-17 00:00:00+00:00,1.0,
2414,2.4142,43.332,7.7779,0.89792,1.3675,5.1447,6.5305,82.667,2.7818,1.2693,0.49594,6.8401,0.95245,8686.2,6.2376,44.485,30.06,11.705,0.6992,0.95749,186.6,16.868,1.5835,2.8587,3.4357,1088.9,1.5338,0.6139,5.2144,1.247,5.4283,28.309,3.0255,2011-04-19 00:00:00+00:00,1.0,
2415,2.3675,43.138,7.7695,0.88117,1.3411,5.0458,6.494,81.953,2.708,1.2479,0.48635,6.746,0.92992,8628.6,6.0947,44.368,29.91,11.613,0.68568,0.94803,180.88,16.58,1.5649,2.8022,3.404,1082.2,1.5155,0.60429,5.1133,1.2355,5.3375,27.935,3.0075,2011-04-21 00:00:00+00:00,1.0,
2416,2.3675,43.138,7.7695,0.88117,1.3411,5.0458,6.494,81.953,2.708,1.2479,0.48635,6.746,0.92992,8628.6,6.0947,44.368,29.91,11.613,0.68568,0.94803,180.88,16.58,1.5649,2.8022,3.404,1082.2,1.5155,0.60429,5.1133,1.2355,5.3375,27.935,3.0075,2011-04-24 00:00:00+00:00,1.0,
2417,2.3675,43.138,7.7695,0.88117,1.3411,5.0458,6.494,81.953,2.708,1.2479,0.48635,6.746,0.92992,8628.6,6.0947,44.368,29.91,11.613,0.68568,0.94803,180.88,16.58,1.5649,2.8022,3.404,1082.2,1.5155,0.60429,5.1133,1.2355,5.3375,27.935,3.0075,2011-04-25 00:00:00+00:00,1.0,
2418,2.3622,43.259,7.7718,0.87775,1.338,5.032,6.5279,81.706,2.6914,1.243,0.48526,6.707,0.92981,8647.5,6.1064,44.52,29.98,11.597,0.68413,0.95293,180.94,16.488,1.5654,2.7861,3.4138,1084.3,1.5249,0.60693,5.1013,1.234,5.3226,27.827,2.9875,2011-04-26 00:00:00+00:00,1.0,
2419,2.354,43.199,7.7713,0.87851,1.3334,5.0145,6.5113,82.261,2.6789,1.2416,0.48357,6.6503,0.92467,8625.6,6.0924,44.44,29.97,11.571,0.68176,0.95228,180.52,16.455,1.5617,2.7772,3.4179,1081.4,1.5223,0.60431,5.083,1.2326,5.3099,27.713,2.9785,2011-04-27 00:00:00+00:00,1.0,
2420,2.3339,42.988,7.7707,0.87563,1.322,4.9755,6.5,81.77,2.6628,1.2502,0.47945,6.6265,0.91835,8583.2,6.0349,44.43,29.94,11.545,0.67595,0.95072,178.78,16.307,1.5748,2.7586,3.4135,1074.1,1.52,0.60078,5.0408,1.2296,5.2785,27.535,2.9735,2011-04-28 00:00:00+00:00,1.0,
2421,2.3236,42.715,7.7678,0.86588,1.3162,4.9539,6.491,81.205,2.6485,1.2392,0.47732,6.5945,0.91252,8565.3,5.9987,44.215,29.87,11.52,0.67295,0.94899,177.99,16.301,1.579,2.7443,3.3889,1069.0,1.5195,0.60007,5.0186,1.2251,5.2369,27.353,2.962,2011-04-29 00:00:00+00:00,1.0,
2422,2.3361,42.906,7.7679,0.86468,1.3233,4.9935,6.4969,80.758,2.6687,1.2495,0.47991,6.6332,0.92043,8552.8,6.061,44.518,30.0,11.576,0.67659,0.95372,179.65,16.355,1.5922,2.7794,3.3899,1071.6,1.5319,0.60687,5.0452,1.2284,5.2771,27.382,2.9755,2011-05-03 00:00:00+00:00,1.0,
2423,2.3811,43.112,7.7712,0.87359,1.3487,5.0894,6.4932,80.339,2.725,1.2705,0.48935,6.7587,0.93656,8578.7,6.2213,44.795,30.26,11.689,0.68961,0.96393,182.71,16.615,1.6176,2.8404,3.4606,1083.5,1.5447,0.60954,5.1424,1.2364,5.4789,27.802,3.0025,2011-05-06 00:00:00+00:00,1.0,
2424,2.3811,43.112,7.7712,0.87359,1.3487,5.0894,6.4932,80.339,2.725,1.2705,0.48935,6.7587,0.93656,8578.7,6.2213,44.795,30.26,11.689,0.68961,0.96393,182.71,16.615,1.6176,2.8404,3.4606,1083.5,1.5447,0.60954,5.1424,1.2364,5.4789,27.802,3.0025,2011-05-07 00:00:00+00:00,1.0,
2425,2.4396,43.126,7.7729,0.88914,1.3819,5.2111,6.4988,80.93,2.7662,1.2702,0.50117,6.9478,0.94192,8596.8,6.3284,44.998,30.33,11.712,0.70656,0.96637,188.0,17.153,1.6291,2.9079,3.5046,1091.6,1.5855,0.61482,5.2683,1.2438,5.5119,28.044,3.013,2011-05-12 00:00:00+00:00,1.0,
2426,2.4179,43.186,7.7717,0.88704,1.3696,5.1739,6.4982,80.756,2.7432,1.2603,0.49671,6.947,0.9362,8556.0,6.2991,44.868,30.23,11.631,0.70028,0.9631,187.01,17.078,1.6176,2.8817,3.4812,1087.1,1.5821,0.61481,5.2211,1.2398,5.4905,27.926,3.007,2011-05-13 00:00:00+00:00,1.0,
2427,2.4179,43.186,7.7717,0.88704,1.3696,5.1739,6.4982,80.756,2.7432,1.2603,0.49671,6.947,0.9362,8556.0,6.2991,44.868,30.23,11.631,0.70028,0.9631,187.01,17.078,1.6176,2.8817,3.4812,1087.1,1.5821,0.61481,5.2211,1.2398,5.4905,27.926,3.007,2011-05-14 00:00:00+00:00,1.0,
2428,2.4179,43.186,7.7717,0.88704,1.3696,5.1739,6.4982,80.756,2.7432,1.2603,0.49671,6.947,0.9362,8556.0,6.2991,44.868,30.23,11.631,0.70028,0.9631,187.01,17.078,1.6176,2.8817,3.4812,1087.1,1.5821,0.61481,5.2211,1.2398,5.4905,27.926,3.007,2011-05-15 00:00:00+00:00,1.0,
2429,2.4269,43.211,7.7747,0.88177,1.3747,5.2102,6.5047,81.149,2.7598,1.2708,0.49856,6.9278,0.94475,8561.9,6.3148,45.055,30.27,11.731,0.70289,0.9742,189.1,17.224,1.6192,2.8953,3.5343,1087.8,1.5839,0.619,5.2417,1.2439,5.5781,28.05,3.034,2011-05-18 00:00:00+00:00,1.0,
2430,2.4252,43.217,7.7727,0.87638,1.3737,5.2104,6.4922,81.667,2.758,1.2578,0.49821,6.9037,0.93868,8545.3,6.2741,45.012,30.3,11.636,0.7024,0.96924,188.8,17.192,1.6211,2.8886,3.486,1082.8,1.5881,0.61604,5.2374,1.2372,5.4983,28.024,3.0185,2011-05-20 00:00:00+00:00,1.0,
2431,2.4252,43.217,7.7727,0.87638,1.3737,5.2104,6.4922,81.667,2.758,1.2578,0.49821,6.9037,0.93868,8545.3,6.2741,45.012,30.3,11.636,0.7024,0.96924,188.8,17.192,1.6211,2.8886,3.486,1082.8,1.5881,0.61604,5.2374,1.2372,5.4983,28.024,3.0185,2011-05-21 00:00:00+00:00,1.0,
2432,2.4252,43.217,7.7727,0.87638,1.3737,5.2104,6.4922,81.667,2.758,1.2578,0.49821,6.9037,0.93868,8545.3,6.2741,45.012,30.3,11.636,0.7024,0.96924,188.8,17.192,1.6211,2.8886,3.486,1082.8,1.5881,0.61604,5.2374,1.2372,5.4983,28.024,3.0185,2011-05-22 00:00:00+00:00,1.0,
2433,2.4507,43.416,7.7763,0.88047,1.3882,5.2756,6.4975,81.943,2.8017,1.2498,0.50344,7.015,0.94599,8568.4,6.3312,45.205,30.42,11.714,0.70977,0.97807,191.21,17.446,1.6267,2.9255,3.4826,1093.6,1.6003,0.61953,5.2925,1.2463,5.5636,28.398,3.05,2011-05-24 00:00:00+00:00,1.0,
2434,2.4542,43.548,7.7809,0.87597,1.3901,5.2918,6.4935,82.074,2.8202,1.2561,0.50416,7.058,0.95238,8594.8,6.3366,45.33,30.45,11.718,0.71078,0.97861,191.95,17.469,1.6305,2.9387,3.4982,1102.0,1.6066,0.61639,5.3002,1.2479,5.5612,28.438,3.0625,2011-05-25 00:00:00+00:00,1.0,
2435,2.3236,42.715,7.7678,0.86588,1.3162,4.9539,6.491,81.205,2.6485,1.2392,0.47732,6.5945,0.91252,8565.3,5.9987,44.215,29.87,11.52,0.67295,0.94899,177.99,16.301,1.579,2.7443,3.3889,1069.0,1.5195,0.60007,5.0186,1.2251,5.2369,27.353,2.962,2011-04-30 00:00:00+00:00,1.0,
2436,2.3236,42.715,7.7678,0.86588,1.3162,4.9539,6.491,81.205,2.6485,1.2392,0.47732,6.5945,0.91252,8565.3,5.9987,44.215,29.87,11.52,0.67295,0.94899,177.99,16.301,1.579,2.7443,3.3889,1069.0,1.5195,0.60007,5.0186,1.2251,5.2369,27.353,2.962,2011-05-01 00:00:00+00:00,1.0,
2437,2.3272,42.63,7.7657,0.86648,1.3182,4.9653,6.485,81.452,2.6486,1.2379,0.47799,6.5904,0.91346,8542.2,6.0165,44.34,29.86,11.519,0.67399,0.94952,177.97,16.294,1.5737,2.759,3.3745,1066.1,1.5211,0.59931,5.0262,1.2233,5.2436,27.378,2.963,2011-05-02 00:00:00+00:00,1.0,
2438,2.3201,42.914,7.7691,0.86185,1.3142,4.96,6.4935,81.051,2.6452,1.2619,0.47675,6.64,0.92239,8551.9,6.0546,44.47,29.97,11.569,0.67195,0.95249,177.85,16.267,1.5844,2.7617,3.3944,1072.8,1.5372,0.60469,5.0106,1.2273,5.2889,27.234,2.977,2011-05-04 00:00:00+00:00,1.0,
2439,2.3308,43.073,7.7731,0.85932,1.3202,4.9821,6.4937,79.789,2.6647,1.2716,0.4788,6.7211,0.93715,8594.6,6.1214,44.76,30.15,11.69,0.67504,0.96551,179.06,16.33,1.6139,2.7747,3.4052,1082.4,1.545,0.60662,5.0339,1.2335,5.353,27.285,3.0,2011-05-05 00:00:00+00:00,1.0,
2440,2.3811,43.112,7.7712,0.87359,1.3487,5.0894,6.4932,80.339,2.725,1.2705,0.48935,6.7587,0.93656,8578.7,6.2213,44.795,30.26,11.689,0.68961,0.96393,182.71,16.615,1.6176,2.8404,3.4606,1083.5,1.5447,0.60954,5.1424,1.2364,5.4789,27.802,3.0025,2011-05-08 00:00:00+00:00,1.0,
2441,2.3983,42.99,7.7725,0.87636,1.3585,5.1249,6.4941,80.767,2.7355,1.2627,0.49267,6.7235,0.92999,8559.4,6.2368,44.72,30.2,11.605,0.69459,0.96437,183.65,16.792,1.6092,2.8477,3.445,1081.8,1.5421,0.61072,5.1796,1.233,5.464,27.756,2.99,2011-05-09 00:00:00+00:00,1.0,
2442,2.4048,42.969,7.7727,0.8777,1.3622,5.1383,6.4924,80.596,2.7382,1.2609,0.49401,6.7551,0.92596,8554.1,6.238,44.755,30.18,11.599,0.69648,0.95953,183.77,16.874,1.6115,2.8478,3.4524,1081.6,1.56,0.61144,5.1931,1.2326,5.4349,27.741,2.9915,2011-05-10 00:00:00+00:00,1.0,
2443,2.405,42.876,7.7718,0.88187,1.3623,5.139,6.493,81.124,2.7174,1.2589,0.49404,6.7819,0.92324,8522.7,6.2311,44.695,30.08,11.562,0.69652,0.95431,183.65,16.896,1.6091,2.85,3.469,1075.0,1.5772,0.6065,5.1932,1.2305,5.4252,27.665,2.9795,2011-05-11 00:00:00+00:00,1.0,
2444,2.4413,43.294,7.777,0.8868,1.3829,5.2309,6.5087,80.853,2.779,1.2839,0.50152,7.0014,0.94683,8600.7,6.3699,45.16,30.35,11.75,0.70706,0.9744,189.44,17.233,1.63,2.9032,3.5282,1091.8,1.5893,0.61691,5.2721,1.2499,5.5625,28.174,3.0565,2011-05-16 00:00:00+00:00,1.0,
2445,2.4365,43.343,7.775,0.88582,1.3801,5.2325,6.5059,81.639,2.7724,1.2813,0.50046,6.9901,0.9451,8576.0,6.3521,45.127,30.3,11.753,0.70567,0.97509,188.9,17.256,1.6318,2.9013,3.5354,1094.3,1.5866,0.61598,5.2619,1.2487,5.6019,28.169,3.0485,2011-05-17 00:00:00+00:00,1.0,
2446,2.4205,43.183,7.7729,0.8844,1.371,5.1966,6.5043,81.9,2.7505,1.2668,0.49716,6.8982,0.93845,8553.1,6.2839,44.98,30.29,11.676,0.70102,0.96768,187.85,17.152,1.6081,2.8856,3.4874,1086.4,1.5729,0.61781,5.228,1.2383,5.5188,27.999,3.0228,2011-05-19 00:00:00+00:00,1.0,
2447,2.4628,43.515,7.7767,0.88302,1.395,5.2954,6.504,81.797,2.8163,1.2668,0.50592,7.028,0.95093,8590.6,6.3591,45.238,30.39,11.725,0.71327,0.97896,192.7,17.496,1.634,2.939,3.5249,1098.4,1.6073,0.62036,5.3182,1.2483,5.5974,28.477,3.059,2011-05-23 00:00:00+00:00,1.0,
2448,2.437,43.451,7.783,0.87119,1.3804,5.2499,6.4915,81.839,2.8003,1.2349,0.50064,6.981,0.94459,8584.1,6.2825,45.305,30.41,11.654,0.70582,0.97791,189.88,17.376,1.6242,2.9178,3.4723,1088.5,1.599,0.613,5.2631,1.2433,5.4983,28.217,3.0405,2011-05-26 00:00:00+00:00,1.0,
2449,2.4205,43.302,7.7813,0.85671,1.371,5.2138,6.4929,81.108,2.7886,1.2253,0.49723,6.9264,0.93558,8569.9,6.2466,45.165,30.37,11.642,0.70102,0.97617,188.28,17.234,1.611,2.8966,3.4697,1082.1,1.605,0.60768,5.2269,1.236,5.4462,28.07,3.034,2011-05-27 00:00:00+00:00,1.0,
2450,2.4205,43.302,7.7813,0.85671,1.371,5.2138,6.4929,81.108,2.7886,1.2253,0.49723,6.9264,0.93558,8569.9,6.2466,45.165,30.37,11.642,0.70102,0.97617,188.28,17.234,1.611,2.8966,3.4697,1082.1,1.605,0.60768,5.2269,1.236,5.4462,28.07,3.034,2011-05-28 00:00:00+00:00,1.0,
2451,2.4205,43.302,7.7813,0.85671,1.371,5.2138,6.4929,81.108,2.7886,1.2253,0.49723,6.9264,0.93558,8569.9,6.2466,45.165,30.37,11.642,0.70102,0.97617,188.28,17.234,1.611,2.8966,3.4697,1082.1,1.605,0.60768,5.2269,1.236,5.4462,28.07,3.034,2011-05-29 00:00:00+00:00,1.0,
2452,2.4003,43.332,7.7775,0.85332,1.3596,5.1762,6.4789,81.488,2.7499,1.2158,0.49322,6.862,0.93876,8542.9,6.1823,45.057,30.31,11.576,0.69517,0.97219,185.51,17.064,1.5821,2.8697,3.4327,1079.1,1.5958,0.60622,5.1832,1.2342,5.3938,27.998,3.0125,2011-05-31 00:00:00+00:00,1.0,
2453,2.3878,43.223,7.7801,0.84142,1.3526,5.1593,6.4828,80.636,2.7429,1.2268,0.49066,6.7689,0.93797,8542.9,6.1969,44.829,30.29,11.675,0.69156,0.97752,183.92,16.966,1.5879,2.86,3.4,1078.2,1.5891,0.61062,5.1558,1.2349,5.3663,27.936,3.015,2011-06-02 00:00:00+00:00,1.0,
2454,2.3832,43.237,7.7782,0.84187,1.3499,5.1443,6.4796,80.681,2.7312,1.2327,0.48951,6.7283,0.93816,8525.7,6.21,44.822,30.34,11.652,0.69023,0.97853,183.17,16.876,1.5779,2.8519,3.3842,1077.9,1.5847,0.61258,5.1457,1.2331,5.3814,27.874,3.0115,2011-06-03 00:00:00+00:00,1.0,
2455,2.3832,43.237,7.7782,0.84187,1.3499,5.1443,6.4796,80.681,2.7312,1.2327,0.48951,6.7283,0.93816,8525.7,6.21,44.822,30.34,11.652,0.69023,0.97853,183.17,16.876,1.5779,2.8519,3.3842,1077.9,1.5847,0.61258,5.1457,1.2331,5.3814,27.874,3.0115,2011-06-04 00:00:00+00:00,1.0,
